x1,x2,y
-1.6619246529494622,-0.6569928029687088,-121.85896319819034
0.24365184470040702,-1.350218363352365,7.114653556163429
-1.347185044958408,0.6254562840076424,-90.17438860110848
1.0087056481167398,-0.32312335207581294,68.59718285292008
1.579281692178901,-0.5982598325878206,106.71285342717701
1.9318330400883383,-0.13532028015305958,134.96813580642126
1.1711389665152052,-0.013330806535385459,82.33262253939175
-0.6631438400273494,1.956946187584378,-32.13170164452946
-1.6595586244343965,0.0668807131045626,-116.31250151997156
-0.5883508479438613,-1.183350460588603,-50.206440192513014
-2.115783432177138,0.5466726371274224,-144.8584274716518
0.009592763895126111,-0.2171623724393991,-0.9387847771523301
-0.4028587472607421,0.14019076819593537,-27.31366849501684
0.4230717063329561,-1.248430607542983,20.49978686210089
-0.09702396309578736,1.7653964909860949,6.291545850188974
0.5290071801814529,-0.08823069061418364,36.57891694826868
0.8258176369799797,0.6953544339662686,63.29390674148576
0.6459954905023879,-1.1916921142241743,36.6121717212039
0.38865405507263834,-1.837797035327242,13.697017086338665
-1.066522421006189,-1.1478063105473664,-83.59881948096266
0.6463610680084128,0.8471000171463201,51.790484065910974
0.6299497553226471,-1.6381510730569104,32.164634019487956
0.3810689230193923,-0.06561417122889247,26.33423499757145
-0.12038091533662133,-0.08292034023696741,-9.089397285160658
-1.586295377793944,-1.1988419400649524,-120.56282333971396
0.31338259335114954,0.3875764509979712,24.93824454158673
0.39553248280442,-0.08678607181310358,27.194913575944955
1.3671114720216069,1.2113964071757837,105.22866799985243
-0.3955701313771151,0.9887058143711152,-20.494373124054555
0.02586499509100268,-0.4652967851681617,-1.6376174952641533
0.5868414210656642,-1.7323670821422248,28.430187844796002
0.44851423778895727,0.1832345657008514,32.93091354247347
1.7941750650315693,0.8362917713888378,132.50010507831942
0.9723611689856726,1.2352677327649992,77.62121790620579
2.102987290708232,-0.6575330236646612,143.13382973039907
1.34681638112457,3.074830013122197,117.64947165026116
-0.7566940432210396,-1.2692648178175565,-62.69395883589383
0.6048727671528696,0.765970913465117,48.2673291035395
-1.696009955918132,-0.7377408108168341,-124.85821895387008
0.5958770352103009,-0.9877005390860774,34.60063108262775
0.9198870458800943,0.440623936378419,68.02187730063054
-0.6604244606576263,2.142319777964423,-30.562573839121463
2.091900409259525,-1.2007305502842824,138.31635132012863
0.21595549084824733,-0.2581722023878723,13.281455905324432
-1.0754979320503666,-1.08330883675215,-83.75121511316704
0.11685743663228979,1.7210740601136025,21.016375565865065
0.41367562584743556,0.14192178702429678,30.171723433148028
1.4894576271142985,-0.707967595481889,99.57514052505813
-0.2604252382178964,-0.14755040284667892,-19.42688585499879
0.7717029710064494,1.3792963673580445,64.56814555835776
-0.4691904015887759,-1.2494003008116203,-42.31011341809436
-0.3168427446713613,0.07146103082335029,-21.770161398684266
0.08497994099767865,2.9211780936616374,27.691985213203647
-1.5304087169742944,0.8394195600491753,-101.48055193893586
0.5152342990227348,1.2816506741037468,45.790644875159145
1.5361321166911595,-0.2975323038325465,105.91077862070615
1.3209130301064143,0.01973591046000662,93.12036482052058
0.18989319662109796,0.6993181715560572,18.563236114303127
0.025634711852827823,-0.5498726441168241,-2.282405498074615
-2.577673480176841,-0.6659858352883233,-186.3816284795769
2.106430757645254,-1.2194822247359636,139.19971832619797
-0.6716470880133554,-0.751860519951948,-52.862431045427314
-0.04619635623129329,0.4261630629304077,-0.08427130977831565
0.6444568739291399,2.25654640046886,62.131653113436144
-0.9291915123391923,-1.6644309041795438,-77.77228085988747
-1.3160341954254735,-0.719883332210229,-97.9805545397531
1.126471073785371,-0.23955401352095262,77.50730992360648
1.1663950829594087,-1.3058095314268239,72.39284197136892
-0.2847207939979111,-1.0873859953153242,-28.121937153228146
0.5226465692677161,0.23568802789994275,38.53862750705247
1.2887315783166664,1.6252963132317597,102.7879871980829
-0.6120560032118195,0.6908888516556697,-37.94534759445042
0.9811104504196889,1.0583963054863672,76.92251162886161
0.48642205133097544,-1.8668304825816444,20.36272735749231
0.20195365972873275,0.15177491591255743,15.34270690095041
-0.34757511021789705,0.789997525491135,-18.59302625696359
2.568036018833675,0.6256016075798174,185.40314577157324
-0.512223562670944,-0.5103443148599113,-39.84627748830403
-0.007499691268992471,3.0142273296125035,21.874275392334578
-0.44149449478446845,0.5461444719969066,-27.01597808077883
-0.352322772667903,-1.615342441987642,-36.80400914900288
-0.34681547475754315,0.9582351576076781,-17.28919361444052
-0.03913560963634029,0.3205092981790969,-0.37252730406737466
-0.2620109721146349,0.3902805053502847,-15.541266631140314
2.4906732132515796,1.5066988579538498,186.50632795981036
0.12774641529117436,0.2797729121798553,11.07085993798432
0.4595161419419904,-0.2489374195848108,30.49333167500447
2.541940654713701,1.2096423446050881,187.90706975463334
0.2479053664641277,0.9821737843073917,24.748697765685545
1.1018829351309218,-0.05008987692391544,77.18477432298452
1.9390751949774627,-0.2972106968076526,134.27468994542645
0.49821789798670824,0.04685018653291887,35.41572433439423
-0.5629239457246179,0.44271436399138214,-36.3316089015841
0.1355196127123517,0.344359707985915,12.098001489122263
-1.2316893528016792,0.4975526157567482,-82.995715014419
-0.48018262510651216,-1.7084253180688822,-46.495347687258935
0.9727336811179988,0.9378641570673836,75.43709363169152
1.1694867339156554,-1.3447490181245447,72.32104711297256
-0.9432986655799672,0.7267871558934422,-60.9933675415088
1.5341864187198901,-0.5204767366245279,104.11687547730938
